Name,Team,Week,Season,Rec ,Rec_Tgt ,Rec_Yds ,Rec_Y/R ,Rec_TD ,KR_TD ,PR_TD ,FumL ,FanPts,FanPts_HalfPPR,FanPts_PPR
Larry Fitzgerald,ARI,2,2011,7,N/A ,133,19,1,0,0,0,19.3,22.8,26.3
Larry Fitzgerald,ARI,8,2010,6,N/A ,72,12,2,0,0,0,19.2,22.2,25.2
Larry Fitzgerald,ARI,17,2010,11,N/A ,125,11.4,1,0,0,0,18.5,24,29.5
Larry Fitzgerald,ARI ,13,2008,5,N/A ,65,13,2,0,0,0,18.5,21,23.5
Larry Fitzgerald,ARI,3,2012,9,9,114,12.7,1,0,0,0,17.4,21.9,26.4
Larry Fitzgerald,ARI,12,2013,5,11,52,10.4,2,0,0,0,17.2,19.7,22.2
Larry Fitzgerald,ARI ,3,2008,7,N/A ,109,15.6,1,0,0,0,16.9,20.4,23.9
Larry Fitzgerald,ARI,16,2011,6,N/A ,105,17.5,1,0,0,0,16.5,19.5,22.5
Larry Fitzgerald,ARI ,16,2008,3,N/A ,101,33.7,1,0,0,0,16.1,17.6,19.1
Larry Fitzgerald,ARI ,6,2009,13,N/A ,100,7.7,1,0,0,0,16,22.5,29
Larry Fitzgerald,ARI,6,2013,6,12,117,19.5,1,0,0,1,15.7,18.7,21.7
Larry Fitzgerald,ARI,14,2013,12,12,96,8,1,0,0,0,15.6,21.6,27.6
Larry Fitzgerald,ARI,6,2012,6,12,93,15.5,1,0,0,0,15.3,18.3,21.3
Larry Fitzgerald,ARI ,2,2008,6,N/A ,153,25.5,0,0,0,0,15.3,18.3,21.3
Larry Fitzgerald,ARI ,11,2008,10,N/A ,151,15.1,0,0,0,0,15.1,20.1,25.1
Larry Fitzgerald,ARI,11,2010,6,N/A ,90,15,1,0,0,0,15,18,21
Larry Fitzgerald,ARI,17,2011,9,N/A ,149,16.6,0,0,0,0,14.9,19.4,23.9
Larry Fitzgerald,ARI ,11,2009,8,N/A ,87,10.9,1,0,0,0,14.7,18.7,22.7
Larry Fitzgerald,ARI ,6,2008,5,N/A ,79,15.8,1,0,0,0,13.9,16.4,18.9
Larry Fitzgerald,ARI,9,2012,6,12,74,12.3,1,0,0,0,13.4,16.4,19.4
Larry Fitzgerald,ARI ,10,2009,7,N/A ,73,10.4,1,0,0,0,13.3,16.8,20.3
Larry Fitzgerald,ARI ,14,2008,6,N/A ,73,12.2,1,0,0,0,13.3,16.3,19.3
Larry Fitzgerald,ARI,13,2013,5,8,72,14.4,1,0,0,0,13.2,15.7,18.2
Larry Fitzgerald,ARI ,1,2009,6,N/A ,71,11.8,1,0,0,0,13.1,16.1,19.1
Larry Fitzgerald,ARI,4,2013,6,9,68,11.3,1,0,0,0,12.8,15.8,18.8
Larry Fitzgerald,ARI,15,2010,9,N/A ,125,13.9,0,0,0,0,12.5,17,21.5
Larry Fitzgerald,ARI,4,2012,8,15,64,8,1,0,0,0,12.4,16.4,20.4
Larry Fitzgerald,ARI,3,2011,5,N/A ,64,12.8,1,0,0,0,12.4,14.9,17.4
Larry Fitzgerald,ARI ,5,2008,8,N/A ,122,15.3,0,0,0,0,12.2,16.2,20.2
Larry Fitzgerald,ARI ,4,2008,8,N/A ,122,15.3,0,0,0,0,12.2,16.2,20.2
Larry Fitzgerald,ARI,11,2013,6,9,61,10.2,1,0,0,0,12.1,15.1,18.1
Larry Fitzgerald,ARI ,8,2008,7,N/A ,115,16.4,0,0,0,0,11.5,15,18.5
Larry Fitzgerald,ARI,17,2013,6,11,113,18.8,0,0,0,0,11.3,14.3,17.3
Larry Fitzgerald,ARI,16,2012,8,12,111,13.9,0,0,0,0,11.1,15.1,19.1
Larry Fitzgerald,ARI,8,2013,4,7,48,12,1,0,0,0,10.8,12.8,14.8
Larry Fitzgerald,ARI ,16,2009,5,N/A ,48,9.6,1,0,0,0,10.8,13.3,15.8
Larry Fitzgerald,ARI,9,2010,7,N/A ,107,15.3,0,0,0,0,10.7,14.2,17.7
Larry Fitzgerald,ARI ,10,2008,8,N/A ,46,5.8,1,0,0,0,10.6,14.6,18.6
Larry Fitzgerald,ARI,9,2011,4,N/A ,43,10.8,1,0,0,0,10.3,12.3,14.3
Larry Fitzgerald,ARI,1,2010,3,N/A ,43,14.3,1,0,0,0,10.3,11.8,13.3
Larry Fitzgerald,ARI,4,2011,8,N/A ,102,12.8,0,0,0,0,10.2,14.2,18.2
Larry Fitzgerald,ARI,11,2011,3,N/A ,41,13.7,1,0,0,0,10.1,11.6,13.1
Larry Fitzgerald,ARI,8,2011,3,N/A ,98,32.7,0,0,0,0,9.8,11.3,12.8
Larry Fitzgerald,ARI ,15,2009,4,N/A ,36,9,1,0,0,0,9.6,11.6,13.6
Larry Fitzgerald,ARI ,2,2009,4,N/A ,34,8.5,1,0,0,0,9.4,11.4,13.4
Larry Fitzgerald,ARI,5,2010,7,N/A ,93,13.3,0,0,0,0,9.3,12.8,16.3
Larry Fitzgerald,ARI,5,2012,8,15,92,11.5,0,0,0,0,9.2,13.2,17.2
Larry Fitzgerald,ARI,10,2010,7,N/A ,91,13,0,0,0,0,9.1,12.6,16.1
Larry Fitzgerald,ARI ,1,2008,3,N/A ,31,10.3,1,0,0,0,9.1,10.6,12.1
Larry Fitzgerald,ARI,3,2010,2,N/A ,26,13,1,0,0,0,8.6,9.6,10.6
Larry Fitzgerald,ARI,2,2010,7,N/A ,83,11.9,0,0,0,0,8.3,11.8,15.3
Larry Fitzgerald,ARI ,7,2009,6,N/A ,83,13.8,0,0,0,0,8.3,11.3,14.3
Larry Fitzgerald,ARI ,9,2008,6,N/A ,81,13.5,0,0,0,0,8.1,11.1,14.1
Larry Fitzgerald,ARI,7,2011,4,N/A ,78,19.5,0,0,0,0,7.8,9.8,11.8
Larry Fitzgerald,ARI ,17,2009,3,N/A ,17,5.7,1,0,0,0,7.7,9.2,10.7
Larry Fitzgerald,ARI ,3,2009,7,N/A ,76,10.9,0,0,0,0,7.6,11.1,14.6
Larry Fitzgerald,ARI,14,2010,6,N/A ,72,12,0,0,0,0,7.2,10.2,13.2
Larry Fitzgerald,ARI ,12,2008,5,N/A ,71,14.2,0,0,0,0,7.1,9.6,12.1
Larry Fitzgerald,ARI,5,2011,4,N/A ,66,16.5,0,0,0,0,6.6,8.6,10.6
Larry Fitzgerald,ARI ,8,2009,6,N/A ,66,11,0,0,0,0,6.6,9.6,12.6
Larry Fitzgerald,ARI,15,2011,3,N/A ,65,21.7,0,0,0,0,6.5,8,9.5
Larry Fitzgerald,ARI,3,2013,5,6,64,12.8,0,0,0,0,6.4,8.9,11.4
Larry Fitzgerald,ARI,1,2012,4,11,63,15.8,0,0,0,0,6.3,8.3,10.3
Larry Fitzgerald,ARI,1,2011,3,N/A ,62,20.7,0,0,0,0,6.2,7.7,9.2
Larry Fitzgerald,ARI,13,2010,4,N/A ,61,15.3,0,0,0,0,6.1,8.1,10.1
Larry Fitzgerald,ARI,4,2010,7,N/A ,56,8,0,0,0,0,5.6,9.1,12.6
Larry Fitzgerald,ARI,13,2011,4,N/A ,55,13.8,0,0,0,0,5.5,7.5,9.5
Larry Fitzgerald,ARI,12,2011,3,N/A ,55,18.3,0,0,0,0,5.5,7,8.5
Larry Fitzgerald,ARI,8,2012,5,11,52,10.4,0,0,0,0,5.2,7.7,10.2
Larry Fitzgerald,ARI ,15,2008,5,N/A ,52,10.4,0,0,0,0,5.2,7.7,10.2
Larry Fitzgerald,ARI,15,2013,6,9,49,8.2,0,0,0,0,4.9,7.9,10.9
Larry Fitzgerald,ARI,5,2013,3,6,43,14.3,0,0,0,0,4.3,5.8,7.3
Larry Fitzgerald,ARI,12,2010,4,N/A ,37,9.3,0,0,0,0,3.7,5.7,7.7
Larry Fitzgerald,ARI ,12,2009,4,N/A ,34,8.5,0,0,0,0,3.4,5.4,7.4
Larry Fitzgerald,ARI,2,2013,2,5,33,16.5,0,0,0,0,3.3,4.3,5.3
Larry Fitzgerald,ARI,12,2012,3,12,31,10.3,0,0,0,0,3.1,4.6,6.1
Larry Fitzgerald,ARI,7,2010,3,N/A ,30,10,0,0,0,0,3,4.5,6
Larry Fitzgerald,ARI,7,2012,4,7,29,7.3,0,0,0,0,2.9,4.9,6.9
Larry Fitzgerald,ARI,16,2010,1,N/A ,26,26,0,0,0,0,2.6,3.1,3.6
Larry Fitzgerald,ARI,10,2013,3,6,23,7.7,0,0,0,0,2.3,3.8,5.3
Larry Fitzgerald,ARI,13,2012,1,7,23,23,0,0,0,0,2.3,2.8,3.3
Larry Fitzgerald,ARI,15,2012,4,5,22,5.5,0,0,0,0,2.2,4.2,6.2
Larry Fitzgerald,ARI ,14,2009,2,N/A ,22,11,0,0,0,0,2.2,3.2,4.2
Larry Fitzgerald,ARI,16,2013,3,5,18,6,0,0,0,0,1.8,3.3,4.8
Larry Fitzgerald,ARI,7,2013,2,5,17,8.5,0,0,0,0,1.7,2.7,3.7
Larry Fitzgerald,ARI,17,2012,2,5,13,6.5,0,0,0,0,1.3,2.3,3.3
Larry Fitzgerald,ARI,11,2012,1,7,11,11,0,0,0,0,1.1,1.6,2.1
Larry Fitzgerald,ARI,2,2012,1,5,4,4,0,0,0,0,0.4,0.9,1.4
Larry Fitzgerald,ARI,14,2012,1,11,2,2,0,0,0,0,0.2,0.7,1.2
Laurent Robinson,DAL,12,2011,7,N/A ,79,11.3,2,0,0,0,19.9,23.4,26.9
Laurent Robinson,DAL,14,2011,4,N/A ,137,34.3,1,0,0,0,19.7,21.7,23.7
Laurent Robinson,DAL,10,2011,3,N/A ,73,24.3,2,0,0,0,19.3,20.8,22.3
Laurent Robinson,DAL,17,2011,4,N/A ,61,15.3,2,0,0,0,18.1,20.1,22.1
Laurent Robinson,DAL,8,2011,5,N/A ,103,20.6,1,0,0,0,16.3,18.8,21.3
Laurent Robinson,DAL,4,2011,7,N/A ,116,16.6,0,0,0,0,11.6,15.1,18.6
Laurent Robinson,STL ,2,2009,6,N/A ,54,9,1,0,0,0,11.4,14.4,17.4
Laurent Robinson,DAL,11,2011,4,N/A ,34,8.5,1,0,0,0,9.4,11.4,13.4
Laurent Robinson,DAL,9,2011,5,N/A ,32,6.4,1,0,0,0,9.2,11.7,14.2
Laurent Robinson,DAL,15,2011,3,N/A ,29,9.7,1,0,0,0,8.9,10.4,11.9
Laurent Robinson,STL ,1,2009,5,N/A ,87,17.4,0,0,0,0,8.7,11.2,13.7
Laurent Robinson,STL,16,2010,3,N/A ,25,8.3,1,0,0,0,8.5,10,11.5
Laurent Robinson,STL,1,2010,3,N/A ,18,6,1,0,0,0,7.8,9.3,10.8
Laurent Robinson,DAL,13,2011,4,N/A ,72,18,0,0,0,0,7.2,9.2,11.2
Laurent Robinson,JAC,1,2012,5,9,66,13.2,0,0,0,0,6.6,9.1,11.6
Laurent Robinson,STL,14,2010,2,N/A ,61,30.5,0,0,0,0,6.1,7.1,8.1
Laurent Robinson,STL,12,2010,4,N/A ,58,14.5,0,0,0,0,5.8,7.8,9.8
Laurent Robinson,JAC,10,2012,9,15,77,8.6,0,0,0,1,5.7,10.2,14.7
Laurent Robinson,STL,11,2010,5,N/A ,55,11,0,0,0,0,5.5,8,10.5
Laurent Robinson,JAC,2,2012,3,6,49,16.3,0,0,0,0,4.9,6.4,7.9
Laurent Robinson,DAL,3,2011,3,N/A ,49,16.3,0,0,0,0,4.9,6.4,7.9
Laurent Robinson,ATL ,2,2008,4,N/A ,45,11.3,0,0,0,0,4.5,6.5,8.5
Laurent Robinson,DAL,6,2011,2,N/A ,43,21.5,0,0,0,0,4.3,5.3,6.3
Laurent Robinson,JAC,9,2012,6,9,41,6.8,0,0,0,0,4.1,7.1,10.1
Laurent Robinson,STL,8,2010,5,N/A ,33,6.6,0,0,0,0,3.3,5.8,8.3
Laurent Robinson,STL ,3,2009,2,N/A ,26,13,0,0,0,0,2.6,3.6,4.6
Laurent Robinson,DAL,7,2011,2,N/A ,25,12.5,0,0,0,0,2.5,3.5,4.5
Laurent Robinson,STL,13,2010,2,N/A ,24,12,0,0,0,0,2.4,3.4,4.4
Laurent Robinson,STL,10,2010,2,N/A ,24,12,0,0,0,0,2.4,3.4,4.4
Laurent Robinson,JAC,4,2012,1,1,19,19,0,0,0,0,1.9,2.4,2.9
Laurent Robinson,STL,17,2010,2,N/A ,14,7,0,0,0,0,1.4,2.4,3.4
Laurent Robinson,STL,5,2010,1,N/A ,11,11,0,0,0,0,1.1,1.6,2.1
Laurent Robinson,STL,7,2010,2,N/A ,9,4.5,0,0,0,0,0.9,1.9,2.9
Laurent Robinson,STL,15,2010,2,N/A ,8,4,0,0,0,0,0.8,1.8,2.8
Laurent Robinson,ATL ,3,2008,1,N/A ,7,7,0,0,0,0,0.7,1.2,1.7
Laurent Robinson,DAL,16,2011,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Laurent Robinson,STL,2,2010,1,N/A ,4,4,0,0,0,0,0.4,0.9,1.4
Laurent Robinson,JAC,11,2012,0,2,0,N/A ,0,0,0,0,0,0,0
Laurent Robinson,JAC,3,2012,0,1,0,N/A ,0,0,0,0,0,0,0
Lavelle Hawkins,TEN,9,2011,5,N/A ,63,12.6,1,0,0,0,12.3,14.8,17.3
Lavelle Hawkins,TEN,15,2011,8,N/A ,88,11,0,0,0,0,8.8,12.8,16.8
Lavelle Hawkins,TEN,8,2010,4,N/A ,56,14,0,0,0,0,5.6,7.6,9.6
Lavelle Hawkins,TEN,12,2011,5,N/A ,51,10.2,0,0,0,0,5.1,7.6,10.1
Lavelle Hawkins,TEN,14,2011,3,N/A ,49,16.3,0,0,0,0,4.9,6.4,7.9
Lavelle Hawkins,TEN ,12,2009,4,N/A ,44,11,0,0,0,0,4.4,6.4,8.4
Lavelle Hawkins,TEN,17,2012,1,1,42,42,0,0,0,0,4.2,4.7,5.2
Lavelle Hawkins,TEN,4,2011,2,N/A ,38,19,0,0,0,0,3.8,4.8,5.8
Lavelle Hawkins,TEN ,13,2009,2,N/A ,34,17,0,0,0,0,3.4,4.4,5.4
Lavelle Hawkins,TEN,5,2011,4,N/A ,33,8.3,0,0,0,0,3.3,5.3,7.3
Lavelle Hawkins,TEN,11,2011,1,N/A ,32,32,0,0,0,0,3.2,3.7,4.2
Lavelle Hawkins,TEN ,15,2009,1,N/A ,32,32,0,0,0,0,3.2,3.7,4.2
Lavelle Hawkins,TEN ,10,2008,2,N/A ,26,13,0,0,0,0,2.6,3.6,4.6
Lavelle Hawkins,TEN,7,2011,3,N/A ,24,8,0,0,0,0,2.4,3.9,5.4
Lavelle Hawkins,TEN,2,2011,3,N/A ,22,7.3,0,0,0,0,2.2,3.7,5.2
Lavelle Hawkins,TEN,17,2011,3,N/A ,19,6.3,0,0,0,0,1.9,3.4,4.9
Lavelle Hawkins,TEN,8,2011,3,N/A ,18,6,0,0,0,0,1.8,3.3,4.8
Lavelle Hawkins,TEN,3,2011,2,N/A ,16,8,0,0,0,0,1.6,2.6,3.6
Lavelle Hawkins,TEN ,12,2008,1,N/A ,14,14,0,0,0,0,1.4,1.9,2.4
Lavelle Hawkins,TEN ,8,2008,1,N/A ,13,13,0,0,0,0,1.3,1.8,2.3
Lavelle Hawkins,TEN,7,2008,2,N/A ,11,5.5,0,0,0,0,1.1,2.1,3.1
Lavelle Hawkins,TEN,13,2011,2,N/A ,9,4.5,0,0,0,0,0.9,1.9,2.9
Lavelle Hawkins,TEN,1,2012,2,4,8,4,0,0,0,0,0.8,1.8,2.8
Lavelle Hawkins,TEN,8,2012,1,1,7,7,0,0,0,0,0.7,1.2,1.7
Lavelle Hawkins,TEN,4,2012,1,1,5,5,0,0,0,0,0.5,1,1.5
Lavelle Hawkins,TEN,16,2011,2,N/A ,5,2.5,0,0,0,0,0.5,1.5,2.5
Lavelle Hawkins,TEN,7,2010,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Lavelle Hawkins,TEN ,9,2008,1,N/A ,4,4,0,0,0,0,0.4,0.9,1.4
Lavelle Hawkins,TEN,10,2011,1,N/A ,3,3,0,0,0,0,0.3,0.8,1.3
Lavelle Hawkins,SDG,13,2013,0,0,0,0,0,0,0,0,0,0,0
Lavelle Hawkins,SDG,9,2013,0,0,0,0,0,0,0,0,0,0,0
Lavelle Hawkins,SDG,7,2013,0,0,0,0,0,0,0,0,0,0,0
Lavelle Hawkins,SDG,6,2013,0,0,0,0,0,0,0,0,0,0,0
Lavelle Hawkins,TEN,16,2012,0,2,0,N/A ,0,0,0,0,0,0,0
Lavelle Hawkins,TEN,15,2012,0,2,0,N/A ,0,0,0,0,0,0,0
Lavelle Hawkins,TEN,2,2012,0,0,0,0,0,0,0,0,0,0,0
Laveranues Coles,NYJ ,5,2008,8,N/A ,105,13.1,3,0,0,0,28.5,32.5,36.5
Laveranues Coles,NYJ ,4,2008,8,N/A ,105,13.1,3,0,0,0,28.5,32.5,36.5
Laveranues Coles,NYJ ,17,2008,4,N/A ,88,22,1,0,0,0,14.8,16.8,18.8
Laveranues Coles,NYJ ,12,2008,7,N/A ,88,12.6,1,0,0,0,14.8,18.3,21.8
Laveranues Coles,NYJ ,3,2008,6,N/A ,75,12.5,1,0,0,0,13.5,16.5,19.5
Laveranues Coles,NYJ ,8,2008,7,N/A ,64,9.1,1,0,0,0,12.4,15.9,19.4
Laveranues Coles,CIN ,15,2009,4,N/A ,48,12,1,0,0,0,10.8,12.8,14.8
Laveranues Coles,CIN ,16,2009,3,N/A ,43,14.3,1,0,0,0,10.3,11.8,13.3
Laveranues Coles,CIN ,6,2009,4,N/A ,40,10,1,0,0,0,10,12,14
Laveranues Coles,CIN ,7,2009,2,N/A ,37,18.5,1,0,0,0,9.7,10.7,11.7
Laveranues Coles,NYJ ,15,2008,5,N/A ,82,16.4,0,0,0,0,8.2,10.7,13.2
Laveranues Coles,CIN ,9,2009,6,N/A ,72,12,0,0,0,0,7.2,10.2,13.2
Laveranues Coles,NYJ ,2,2008,3,N/A ,72,24,0,0,0,0,7.2,8.7,10.2
Laveranues Coles,CIN ,2,2009,2,N/A ,9,4.5,1,0,0,0,6.9,7.9,8.9
Laveranues Coles,CIN ,10,2009,5,N/A ,67,13.4,0,0,0,0,6.7,9.2,11.7
Laveranues Coles,CIN ,11,2009,2,N/A ,61,30.5,0,0,0,0,6.1,7.1,8.1
Laveranues Coles,NYJ ,6,2008,8,N/A ,61,7.6,0,0,0,0,6.1,10.1,14.1
Laveranues Coles,NYJ ,16,2008,5,N/A ,60,12,0,0,0,0,6,8.5,11
Laveranues Coles,NYJ,7,2008,4,N/A ,51,12.8,0,0,0,0,5.1,7.1,9.1
Laveranues Coles,NYJ ,9,2008,3,N/A ,40,13.3,0,0,0,0,4,5.5,7
Laveranues Coles,NYJ ,11,2008,5,N/A ,38,7.6,0,0,0,0,3.8,6.3,8.8
Laveranues Coles,CIN ,3,2009,5,N/A ,34,6.8,0,0,0,0,3.4,5.9,8.4
Laveranues Coles,CIN ,13,2009,2,N/A ,25,12.5,0,0,0,0,2.5,3.5,4.5
Laveranues Coles,CIN ,12,2009,2,N/A ,24,12,0,0,0,0,2.4,3.4,4.4
Laveranues Coles,CIN ,4,2009,2,N/A ,24,12,0,0,0,0,2.4,3.4,4.4
Laveranues Coles,CIN ,17,2009,3,N/A ,19,6.3,0,0,0,0,1.9,3.4,4.9
Laveranues Coles,NYJ ,10,2008,1,N/A ,14,14,0,0,0,0,1.4,1.9,2.4
Laveranues Coles,CIN ,1,2009,1,N/A ,11,11,0,0,0,0,1.1,1.6,2.1
Laveranues Coles,NYJ ,14,2008,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Laveranues Coles,NYJ ,1,2008,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Laveranues Coles,NYJ ,13,2008,2,N/A ,2,1,0,0,0,0,0.2,1.2,2.2
LaVon Brazill,IND,14,2013,3,4,53,17.7,2,0,0,0,17.3,18.8,20.3
LaVon Brazill,IND,13,2012,1,4,42,42,1,0,0,0,10.2,10.7,11.2
LaVon Brazill,IND,11,2012,2,4,46,23,0,0,0,0,4.6,5.6,6.6
LaVon Brazill,IND,13,2013,3,8,42,14,0,0,0,0,4.2,5.7,7.2
LaVon Brazill,IND,12,2013,3,5,35,11.7,0,0,0,0,3.5,5,6.5
LaVon Brazill,IND,9,2012,2,5,25,12.5,0,0,0,0,2.5,3.5,4.5
LaVon Brazill,IND,10,2012,1,2,21,21,0,0,0,0,2.1,2.6,3.1
LaVon Brazill,IND,6,2012,1,1,14,14,0,0,0,0,1.4,1.9,2.4
LaVon Brazill,IND,17,2013,1,1,11,11,0,0,0,0,1.1,1.6,2.1
LaVon Brazill,IND,10,2013,1,5,11,11,0,0,0,0,1.1,1.6,2.1
LaVon Brazill,IND,12,2012,1,1,11,11,0,0,0,0,1.1,1.6,2.1
LaVon Brazill,IND,9,2013,1,2,9,9,0,0,0,0,0.9,1.4,1.9
LaVon Brazill,IND,8,2012,1,1,9,9,0,0,0,0,0.9,1.4,1.9
LaVon Brazill,IND,14,2012,1,1,8,8,0,0,0,0,0.8,1.3,1.8
LaVon Brazill,IND,16,2013,0,1,0,N/A ,0,0,0,0,0,0,0
LaVon Brazill,IND,11,2013,0,1,0,N/A ,0,0,0,0,0,0,0
LaVon Brazill,IND,7,2013,0,0,0,0,0,0,0,0,0,0,0
LaVon Brazill,IND,16,2012,0,3,0,N/A ,0,0,0,0,0,0,0
LaVon Brazill,IND,7,2012,0,1,0,N/A ,0,0,0,0,0,0,0
LaVon Brazill,IND,1,2012,1,1,10,10,0,0,0,1,-1,-0.5,0
Lee Evans,BUF,7,2010,6,N/A ,105,17.5,3,0,0,0,28.5,31.5,34.5
Lee Evans,BUF ,10,2009,4,N/A ,50,12.5,2,0,0,0,17,19,21
Lee Evans,BUF,7,2008,8,N/A ,89,11.1,1,0,0,0,14.9,18.9,22.9
Lee Evans,BUF ,5,2008,2,N/A ,88,44,1,0,0,0,14.8,15.8,16.8
Lee Evans,BUF ,4,2008,2,N/A ,88,44,1,0,0,0,14.8,15.8,16.8
Lee Evans,BUF,5,2010,5,N/A ,87,17.4,1,0,0,0,14.7,17.2,19.7
Lee Evans,BUF ,7,2009,5,N/A ,75,15,1,0,0,0,13.5,16,18.5
Lee Evans,BUF ,6,2009,4,N/A ,68,17,1,0,0,0,12.8,14.8,16.8
Lee Evans,BUF ,8,2008,7,N/A ,116,16.6,0,0,0,0,11.6,15.1,18.6
Lee Evans,BUF ,12,2008,5,N/A ,110,22,0,0,0,0,11,13.5,16
Lee Evans,BUF ,17,2009,4,N/A ,49,12.3,1,0,0,0,10.9,12.9,14.9
Lee Evans,BUF ,1,2008,4,N/A ,102,25.5,0,0,0,0,10.2,12.2,14.2
Lee Evans,BUF ,15,2009,3,N/A ,35,11.7,1,0,0,0,9.5,11,12.5
Lee Evans,BUF ,2,2009,1,N/A ,32,32,1,0,0,0,9.2,9.7,10.2
Lee Evans,BUF ,13,2008,7,N/A ,80,11.4,0,0,0,0,8,11.5,15
Lee Evans,BUF ,2,2008,4,N/A ,77,19.3,0,0,0,0,7.7,9.7,11.7
Lee Evans,BUF,13,2010,3,N/A ,72,24,0,0,0,0,7.2,8.7,10.2
Lee Evans,BUF,11,2010,2,N/A ,72,36,0,0,0,0,7.2,8.2,9.2
Lee Evans,BUF ,17,2008,5,N/A ,63,12.6,0,0,0,0,6.3,8.8,11.3
Lee Evans,BUF ,4,2009,2,N/A ,60,30,0,0,0,0,6,7,8
Lee Evans,BUF,8,2010,5,N/A ,56,11.2,0,0,0,0,5.6,8.1,10.6
Lee Evans,BUF,3,2010,5,N/A ,54,10.8,0,0,0,0,5.4,7.9,10.4
Lee Evans,BUF,10,2010,2,N/A ,52,26,0,0,0,0,5.2,6.2,7.2
Lee Evans,BAL,2,2011,2,N/A ,45,22.5,0,0,0,0,4.5,5.5,6.5
Lee Evans,BUF ,3,2008,4,N/A ,65,16.3,0,0,0,1,4.5,6.5,8.5
Lee Evans,BUF ,16,2009,5,N/A ,43,8.6,0,0,0,0,4.3,6.8,9.3
Lee Evans,BUF ,9,2008,4,N/A ,41,10.3,0,0,0,0,4.1,6.1,8.1
Lee Evans,BUF ,12,2009,2,N/A ,40,20,0,0,0,0,4,5,6
Lee Evans,BUF ,13,2009,1,N/A ,38,38,0,0,0,0,3.8,4.3,4.8
Lee Evans,BUF,1,2010,4,N/A ,34,8.5,0,0,0,0,3.4,5.4,7.4
Lee Evans,BUF,9,2010,3,N/A ,31,10.3,0,0,0,0,3.1,4.6,6.1
Lee Evans,BUF ,3,2009,4,N/A ,31,7.8,0,0,0,0,3.1,5.1,7.1
Lee Evans,BUF ,8,2009,2,N/A ,29,14.5,0,0,0,0,2.9,3.9,4.9
Lee Evans,BUF ,1,2009,3,N/A ,25,8.3,0,0,0,0,2.5,4,5.5
Lee Evans,BUF ,14,2008,3,N/A ,23,7.7,0,0,0,0,2.3,3.8,5.3
Lee Evans,BUF ,15,2008,4,N/A ,22,5.5,0,0,0,0,2.2,4.2,6.2
Lee Evans,BUF ,10,2008,2,N/A ,22,11,0,0,0,0,2.2,3.2,4.2
Lee Evans,BAL,14,2011,1,N/A ,21,21,0,0,0,0,2.1,2.6,3.1
Lee Evans,BUF ,16,2008,2,N/A ,19,9.5,0,0,0,0,1.9,2.9,3.9
Lee Evans,BUF ,11,2009,1,N/A ,15,15,0,0,0,0,1.5,2,2.5
Lee Evans,BUF ,14,2009,1,N/A ,11,11,0,0,0,0,1.1,1.6,2.1
Lee Evans,BUF ,5,2009,2,N/A ,11,5.5,0,0,0,0,1.1,2.1,3.1
Lee Evans,BAL,12,2011,1,N/A ,8,8,0,0,0,0,0.8,1.3,1.8
Lee Evans,BUF,4,2010,1,N/A ,6,6,0,0,0,0,0.6,1.1,1.6
Lee Evans,BUF,12,2010,1,N/A ,9,9,0,0,0,1,-1.1,-0.6,-0.1
Legedu Naanee,SDG,1,2010,5,N/A ,110,22,1,0,0,0,17,19.5,22
Legedu Naanee,SDG ,10,2009,3,N/A ,42,14,1,0,0,0,10.2,11.7,13.2
Legedu Naanee,CAR,13,2011,2,N/A ,38,19,1,0,0,0,9.8,10.8,11.8
Legedu Naanee,SDG,17,2010,4,N/A ,79,19.8,0,0,0,0,7.9,9.9,11.9
Legedu Naanee,CAR,10,2011,8,N/A ,75,9.4,0,0,0,0,7.5,11.5,15.5
Legedu Naanee,CAR,5,2011,4,N/A ,63,15.8,0,0,0,0,6.3,8.3,10.3
Legedu Naanee,SDG ,11,2009,1,N/A ,2,2,1,0,0,0,6.2,6.7,7.2
Legedu Naanee,SDG,16,2010,4,N/A ,59,14.8,0,0,0,0,5.9,7.9,9.9
Legedu Naanee,CAR,8,2011,5,N/A ,49,9.8,0,0,0,0,4.9,7.4,9.9
Legedu Naanee,SDG ,1,2009,5,N/A ,49,9.8,0,0,0,0,4.9,7.4,9.9
Legedu Naanee,CAR,11,2011,3,N/A ,41,13.7,0,0,0,0,4.1,5.6,7.1
Legedu Naanee,SDG ,3,2009,4,N/A ,40,10,0,0,0,0,4,6,8
Legedu Naanee,SDG,12,2010,3,N/A ,38,12.7,0,0,0,0,3.8,5.3,6.8
Legedu Naanee,SDG,3,2010,4,N/A ,53,13.3,0,0,0,1,3.3,5.3,7.3
Legedu Naanee,CAR,6,2011,2,N/A ,31,15.5,0,0,0,0,3.1,4.1,5.1
Legedu Naanee,CAR,14,2011,2,N/A ,29,14.5,0,0,0,0,2.9,3.9,4.9
Legedu Naanee,SDG ,16,2008,2,N/A ,29,14.5,0,0,0,0,2.9,3.9,4.9
Legedu Naanee,CAR,4,2011,4,N/A ,27,6.8,0,0,0,0,2.7,4.7,6.7
Legedu Naanee,SDG ,16,2009,2,N/A ,25,12.5,0,0,0,0,2.5,3.5,4.5
